Rownum,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Mean AQI
592124,0.036176,0.058,10,61,0.370833,0.4,0,5.0,0.391667,0.5,12,0.0,13.570833,22.8,23,21,21.75
531956,0.0161669999999999,0.026,12,24,0.50625,0.8,1,9.0,0.466667,0.7,1,0.0,23.368421,39.5,1,37,17.5
120446,0.032118,0.051,11,47,0.2875,0.6,8,7.0,6.043478,10.0,8,14.0,25.565217,60.0,8,57,31.25
469499,0.002,0.002,22,2,0.491667,0.9,1,10.0,0.2375,0.4,0,0.0,13.404167,31.8,2,29,10.25
26889,0.027647,0.044,9,41,0.441667,0.5,0,6.0,0.956522,2.0,0,3.0,22.391304,44.0,22,42,23.0
277494,0.017412,0.037,10,34,0.720833,1.0,3,11.0,0.490909,1.2,6,1.0,32.909091,47.8,19,44,22.5
500345,0.0235,0.039,12,36,0.247059,0.4,11,5.0,0.375,1.2,7,1.0,14.41,23.4,5,22,16.0
592032,0.023059,0.046,10,43,0.445833,0.6,5,7.0,0.166667,0.4,6,0.0,21.0625,41.9,20,39,22.25
309442,0.028765,0.05,9,46,0.483333,0.6,5,7.0,1.269565,1.7,13,1.0,14.286957,29.6,23,27,20.25
530834,0.030941,0.041,11,38,0.2,0.2,0,2.0,0.1125,0.5,13,0.0,12.079167,23.3,11,22,15.5
253402,0.027941,0.034,10,31,0.2,0.2,0,2.0,0.004348,0.1,5,0.0,3.556522,13.2,2,12,11.25
74721,0.006765,0.01,7,9,0.479167,0.7,19,8.0,1.217391,2.0,0,3.0,23.826087,35.0,19,33,13.25
143668,0.016471,0.031,12,29,0.983333,1.8,8,20.0,2.956522,4.0,8,6.0,33.913043,66.0,11,64,29.75
592249,0.046235,0.05,11,46,0.229167,0.3,8,3.0,0.25,0.3,2,0.0,6.179167,13.2,9,12,15.25
438495,0.028706,0.041,10,38,0.316667,0.4,0,5.0,-0.075,0.0,5,0.0,15.969565,27.3,5,25,17.0
341459,0.005412,0.013,9,12,1.079167,1.5,23,17.0,0.626087,1.1,7,1.0,35.058333000000005,47.7,19,44,18.5
438842,0.036059,0.047,10,44,0.2625,0.3,0,3.0,0.308333,0.9,12,0.0,14.791667000000002,25.0,9,24,17.75
500546,0.035941,0.045,9,42,0.2,0.2,0,2.0,0.1,0.4,15,0.0,5.316667,8.5,19,8,13.0
278235,0.039529,0.047,11,44,0.545833,1.2,9,14.0,0.682609,6.4,9,9.0,20.526087,54.0,9,51,29.5
197286,0.040765,0.06,11,67,0.283333,0.5,9,6.0,1.913043,4.0,21,6.0,12.086957,26.0,3,25,26.0
119866,0.019471,0.035,11,32,0.475,0.8,7,9.0,0.818182,2.0,6,3.0,18.318182,29.0,6,27,17.75
563119,0.017765,0.033,12,31,0.404167,0.6,7,7.0,0.416667,1.3,9,1.0,19.366667,31.9,2,29,17.0
120624,0.046882,0.059,12,64,0.291667,0.7,7,8.0,8.521739,18.0,8,26.0,20.478261,47.0,7,44,35.5
74824,0.03,0.044,12,41,0.529167,0.7,7,8.0,1.565217,3.0,7,4.0,25.608696,39.0,7,37,22.5
439673,0.036882,0.04,10,37,0.2,0.2,0,2.0,0.475,1.1,10,1.0,3.3458330000000003,8.9,9,8,12.0
562291,0.026941,0.032,10,30,0.252632,0.3,7,3.0,0.020833,0.1,7,0.0,9.183333,23.2,6,22,13.75
225080,0.004706,0.013,9,12,1.120833,1.6,1,18.0,0.652174,2.0,15,3.0,41.391304,57.0,18,54,21.75
225791,0.0317649999999999,0.051,12,47,0.366667,0.5,5,6.0,3.391304,6.0,8,9.0,30.428571,44.0,8,42,26.0
470636,0.032,0.038,8,35,0.5,0.9,9,10.0,0.745833,1.9,7,1.0,5.545833,18.4,7,17,15.75
501261,0.029647,0.039,9,36,0.15,0.2,2,2.0,0.841667,1.8,7,1.0,4.879167,15.1,22,14,13.25
531742,0.047588,0.052,10,48,0.179167,0.3,7,3.0,0.33913,1.6,8,1.0,7.443478,22.3,7,21,18.25
26806,0.017235,0.029,11,27,0.6,0.7,11,8.0,2.913043,5.0,5,7.0,33.869565,43.0,9,41,20.75
563396,0.034765,0.056,11,54,0.466667,0.6,5,7.0,0.466667,1.4,10,1.0,18.379167,35.8,5,33,23.75
143513,0.047588,0.05,14,46,0.0,0.0,0,0.0,0.130435,1.0,12,1.0,3.695652,6.0,5,6,13.25
562644,0.039471,0.062,10,74,0.254167,0.3,5,3.0,0.216667,0.7,10,0.0,12.183333,22.2,7,21,24.5
531696,0.041353,0.049,10,45,0.15,0.2,2,2.0,0.233333,0.7,8,0.0,5.6,15.6,6,14,15.25
142839,0.026294,0.051,8,47,0.225,0.3,0,3.0,1.347826,3.0,7,4.0,15.347826,30.0,6,28,20.5
500719,0.008824,0.02,9,19,0.841667,1.4,0,16.0,0.408333,0.7,20,0.0,28.9375,35.2,18,33,17.0
196666,0.026059,0.056,11,54,0.533333,0.8,10,9.0,1.695652,3.0,13,4.0,42.73913,62.0,18,60,31.75
470617,0.025176,0.034,8,31,0.025,0.1,11,1.0,0.483333,0.6,14,0.0,3.179167,7.7,0,7,9.75
530665,0.025412,0.039,9,36,0.225,0.3,4,3.0,0.0,0.0,0,0.0,10.208333,23.4,22,22,15.25
119744,0.019882,0.04,11,37,0.425,0.7,9,8.0,0.0,0.0,0,0.0,28.26087,42.0,21,40,21.25
408038,0.027529,0.046,10,43,0.152174,0.4,8,5.0,0.526316,2.5,8,3.0,12.466667,33.1,8,31,20.5
341438,0.013,0.025,9,23,0.775,1.1,23,13.0,0.93913,1.9,8,1.0,34.854167,47.5,8,44,20.25
226033,0.013059,0.028,10,26,0.5375,1.1,23,13.0,0.761905,11.0,7,16.0,31.538462,46.0,22,43,24.5
341455,0.009412,0.021,10,19,0.975,1.2,1,14.0,0.586957,1.0,8,1.0,30.595455,43.6,19,41,18.75
563128,0.017,0.027,11,25,0.770833,1.2,5,14.0,0.825,1.6,12,1.0,29.133333,40.2,1,38,19.5
592602,0.029706,0.034,9,31,0.1,0.1,0,1.0,-0.1,-0.1,0,0.0,1.945833,5.5,7,5,9.25
563434,0.016529,0.028,12,26,0.5375,0.8,8,9.0,0.795833,2.9,8,3.0,24.745833,48.1,8,45,20.75
120679,0.016,0.032,8,30,0.095833,0.3,23,3.0,6.869565,9.0,5,13.0,20.956522,44.0,23,42,22.0
531058,0.0159169999999999,0.04,12,37,0.5444439999999999,0.8,11,9.0,0.366667,0.6,8,0.0,23.214286,36.0,21,34,20.0
278459,0.021647,0.034,9,31,0.516667,1.0,7,11.0,0.178261,1.4,7,1.0,36.965217,52.6,1,49,23.0
470062,0.017118,0.035,10,32,0.5875,1.1,1,13.0,0.541667,1.1,1,1.0,29.270833000000003,45.2,5,42,22.0
97609,0.040294,0.046,11,43,0.233333,0.3,5,3.0,1.2,2.0,15,3.0,7.0454550000000005,25.0,5,24,18.25
438687,0.033714,0.038,9,35,0.228571,0.3,7,3.0,0.1375,0.5,3,0.0,8.257143,15.1,2,14,13.0
309329,0.019353,0.039,10,36,0.770833,1.3,2,15.0,0.378261,1.0,0,1.0,23.978261,42.1,22,40,23.0
3239,0.009529,0.022,8,20,0.404167,1.1,23,13.0,0.043478,1.0,5,1.0,20.956522,32.0,18,30,16.0
592589,0.029235,0.031,8,29,0.1,0.1,0,1.0,-0.0125,0.2,7,0.0,2.141667,8.4,6,8,9.5
74697,0.010118,0.024,10,22,1.875,2.8,1,32.0,2.913043,4.0,0,6.0,47.782609,65.0,18,63,30.75
592159,0.034588,0.049,9,45,0.3125,0.5,7,6.0,0.441667,0.9,12,0.0,12.304167,28.3,5,26,19.25
309459,0.013706,0.022,12,20,0.891667,1.1,4,13.0,0.621739,0.9,4,0.0,34.372727000000005,51.0,13,48,20.25
530725,0.019588,0.045,9,42,0.616667,0.9,5,10.0,0.295833,0.6,6,0.0,26.175,40.3,7,38,22.5
375649,0.035714,0.046,11,43,0.229167,0.3,8,3.0,0.278261,0.9,11,0.0,13.97619,22.4,11,21,16.75
563115,0.026818,0.029,13,27,0.429412,0.6,2,7.0,0.3,0.4,0,0.0,16.08,31.6,0,29,15.75
50035,0.011412,0.02,9,19,2.45,3.3,1,38.0,2.863636,6.0,8,9.0,40.545455,48.0,17,45,27.75
531887,0.042235,0.06,9,67,0.425,0.7,0,8.0,0.370833,1.0,8,1.0,10.745833,28.3,0,26,25.5
74699,0.012882,0.023,11,21,0.675,0.9,10,10.0,1.565217,3.0,5,4.0,33.913043,48.0,19,45,20.0
530966,0.031412,0.055,11,51,0.4125,0.6,5,7.0,0.404167,0.7,13,0.0,19.020833,29.0,3,27,21.25
562486,0.0166669999999999,0.02,15,19,0.26875,0.3,3,3.0,0.225,0.4,7,0.0,10.978947,17.9,5,16,9.5
407431,0.030941,0.061,10,71,0.65,0.9,2,10.0,0.216667,0.7,13,0.0,33.086957,50.7,23,47,32.0
407394,0.040824,0.072,10,105,0.641667,0.8,4,9.0,0.120833,0.4,9,0.0,28.243478000000003,54.9,9,51,41.25
278281,0.045588,0.057,10,58,0.0,0.0,0,0.0,0.031818,0.3,7,0.0,4.181818,16.5,6,15,18.25
407091,0.020471,0.031,12,29,0.613333,0.9,7,10.0,0.2,0.7,6,0.0,38.718182,53.1,11,50,22.25
25991,0.011529,0.022,9,20,0.5875,1.1,23,13.0,3.083333,6.0,22,9.0,21.833333,33.0,20,31,18.25
253355,0.033118,0.035,13,32,0.379167,0.4,0,5.0,0.921739,1.0,1,1.0,1.504348,6.6,0,6,11.0
531792,0.040706,0.045,12,42,0.1125,0.2,10,2.0,0.204167,0.8,10,0.0,3.475,10.6,10,9,13.25
26033,0.026294,0.039,10,36,1.25,1.5,11,17.0,3.3043480000000005,5.0,13,7.0,43.521739,64.0,11,62,30.5
168550,0.039,0.044,11,41,0.2625,0.5,7,6.0,2.608696,5.0,8,7.0,13.875,34.0,6,32,21.5
500368,0.024588,0.039,11,36,0.1708329999999999,0.2,0,2.0,0.483333,0.8,11,0.0,11.0375,29.6,23,27,16.25
97597,0.036176,0.046,11,43,0.445833,0.7,9,8.0,3.6,9.0,8,13.0,16.090909,32.0,8,30,23.5
469774,0.047471,0.083,10,143,0.495833,0.7,6,8.0,1.395833,2.5,12,3.0,22.825,41.1,7,39,48.25
278422,0.047941,0.058,12,61,0.083333,0.2,9,2.0,0.104348,0.9,8,0.0,8.279167,30.9,8,28,22.75
97020,0.051765,0.091,10,164,0.558333,0.8,6,9.0,2.521739,5.0,13,7.0,32.913043,61.0,0,58,59.5
26061,0.026471,0.042,12,39,1.120833,1.9,10,22.0,2.173913,3.0,5,4.0,33.304348,53.0,9,50,28.75
226006,0.019588,0.031,10,29,0.6625,0.9,4,10.0,0.5,2.0,5,3.0,20.347826,39.0,0,37,19.75
438508,0.037059,0.042,11,39,0.304167,0.4,0,5.0,0.0625,0.4,7,0.0,10.482609,22.7,0,21,16.25
376453,0.037529,0.043,7,40,0.7,0.7,0,8.0,0.004762,0.1,7,0.0,2.495455,7.5,7,7,13.75
253474,0.012118,0.028,10,26,0.658333,0.9,2,10.0,1.7347830000000002,8.9,8,11.0,34.786957,57.9,8,54,25.25
500382,0.029882,0.052,10,48,0.383333,0.6,8,7.0,1.025,2.1,9,3.0,23.0,49.4,9,46,26.0
562823,0.039294,0.067,11,90,0.433333,0.6,11,7.0,0.080952,0.3,22,0.0,12.5125,31.3,10,29,31.5
341751,0.015824,0.025,8,23,0.408333,0.5,22,6.0,0.019048,0.2,0,0.0,13.736364000000002,23.3,22,22,12.75
168275,0.013235,0.029,10,27,0.808333,1.2,3,14.0,8.869565,18.0,8,26.0,38.043478,82.0,8,81,37.0
501222,0.041765,0.057,9,58,0.183333,0.2,1,2.0,0.504167,1.0,7,1.0,4.0208330000000005,14.6,7,13,18.5
469689,0.029941,0.04,9,37,0.270833,0.3,7,3.0,0.1875,0.4,3,0.0,8.595833,18.3,23,17,14.25
225919,0.042294,0.049,13,45,0.4,0.4,0,5.0,1.0,3.0,8,4.0,3.652174,11.0,0,10,16.0
438943,0.019059,0.026,10,24,0.395833,0.5,3,6.0,0.2625,0.6,14,0.0,16.729167,26.1,8,25,13.75
592252,0.045176,0.051,10,47,0.229167,0.3,9,3.0,0.295652,0.5,11,0.0,8.270833,20.0,7,19,17.25
253237,0.031941,0.044,11,41,0.6,1.0,7,11.0,1.0,3.0,10,4.0,21.0,45.5,3,42,24.5
96930,0.029765,0.047,9,44,0.4625,0.7,11,8.0,1.6521740000000005,3.0,5,4.0,33.434783,50.0,8,47,25.75
3233,0.032353,0.074,10,112,0.095833,0.4,0,5.0,0.695652,4.0,5,6.0,37.956522,50.0,8,47,42.5
439693,0.025294,0.047,10,44,0.320833,0.4,7,5.0,0.820833,2.5,9,3.0,12.908333,35.5,22,33,21.25
253478,0.046824,0.05,12,46,0.291667,0.6,4,7.0,0.0,0.0,0,0.0,12.627273,43.9,0,41,23.5
500392,0.035412,0.058,10,61,0.366667,0.5,10,6.0,0.904167,2.0,11,3.0,16.979167,29.3,5,27,24.25
562619,0.033294,0.056,10,54,0.2875,0.4,8,5.0,0.15,0.6,20,0.0,10.025,19.6,23,18,19.25
74879,0.018588,0.039,11,36,0.545833,0.7,9,8.0,3.869565,7.0,7,10.0,27.173913,37.0,22,35,22.25
97784,0.024647,0.042,11,39,0.8,1.2,23,14.0,3.066667,4.0,23,6.0,25.434783,45.0,22,42,25.25
97767,0.026176,0.04,12,37,0.670833,1.1,4,13.0,3.130435,4.0,5,6.0,22.782609,40.0,2,38,23.5
469877,0.042941,0.085,11,150,0.620833,0.8,5,9.0,0.683333,1.5,6,1.0,30.258333,41.5,23,39,49.75
376537,0.03,0.045,9,42,0.183333,0.3,4,3.0,0.031818,0.5,5,0.0,7.572727,23.7,23,22,16.75
469490,0.011235,0.022,7,20,0.225,0.4,23,5.0,0.158333,0.3,3,0.0,17.254167000000002,28.3,19,26,12.75
407825,0.045294,0.059,12,64,0.233333,0.3,9,3.0,0.395455,0.8,9,0.0,6.695455,14.1,23,13,20.0
376321,0.031235,0.048,9,44,0.316667,0.5,23,6.0,0.122727,0.9,22,0.0,10.45,41.0,21,39,22.25
563279,0.02,0.02,22,19,0.1,0.1,0,1.0,0.229167,0.5,9,0.0,0.908333,2.2,22,2,5.5
376610,0.019353,0.029,14,27,0.454167,0.6,8,7.0,0.218182,2.4,9,3.0,14.165217000000002,30.2,9,28,16.25
26878,0.036235,0.039,12,36,0.441667,0.5,0,6.0,0.608696,2.0,5,3.0,18.956522,31.0,7,29,18.5
592100,0.037,0.047,13,44,0.333333,0.5,6,6.0,0.275,1.0,21,1.0,13.904167,32.9,5,30,20.25
26204,0.018353,0.028,11,26,1.5875,2.8,5,32.0,1.869565,4.0,11,6.0,42.434783,69.0,14,67,32.75
500500,0.029294,0.041,10,38,0.404167,0.6,6,7.0,0.529167,1.5,12,1.0,19.191667,34.9,1,32,19.5
253187,0.023118,0.036,14,33,0.325,0.5,2,6.0,0.26087,0.8,9,0.0,10.126087,34.7,23,32,17.75
438867,0.029588,0.043,10,40,0.383333,0.6,6,7.0,0.5,1.2,13,1.0,19.0875,28.3,7,26,18.5
408090,0.031529,0.043,9,40,0.508333,1.2,1,14.0,0.573913,1.9,0,1.0,20.5,61.0,0,58,28.25
376299,0.030143,0.045,11,42,0.75,1.4,9,16.0,0.536842,3.4,9,4.0,22.115,56.1,9,53,28.75
74878,0.016353,0.035,10,32,0.595833,0.9,9,10.0,3.565217,6.0,5,9.0,28.130435,45.0,10,42,23.25
119894,0.016588,0.038,10,35,0.983333,1.4,10,16.0,1.913043,4.0,12,6.0,44.304348,67.0,22,65,30.5
470691,0.022867,0.04,9,37,0.1611109999999999,0.2,0,2.0,0.490476,1.0,23,1.0,7.452381,34.3,23,32,18.0
376585,0.032529,0.042,11,39,0.25,0.3,3,3.0,0.104348,0.8,11,0.0,6.982609,14.8,9,13,13.75
470063,0.017059,0.04,9,37,0.5625,1.0,2,11.0,0.308333,0.8,23,0.0,21.795833,40.0,18,38,21.5
309977,0.039588,0.048,11,44,0.316667,0.5,5,6.0,0.165217,1.0,7,1.0,8.865217,28.7,0,26,19.25
225309,0.039176,0.054,10,50,0.55,0.8,7,9.0,0.652174,2.0,14,3.0,20.869565,36.0,8,34,24.0
408113,0.036412,0.04,7,37,0.116667,0.2,9,2.0,0.343478,0.4,0,0.0,2.93913,4.4,19,4,10.75
469736,0.029294,0.045,10,42,0.3875,0.6,7,7.0,0.8375,1.8,6,1.0,17.8875,35.3,7,33,20.75
375320,0.008929,0.016,9,15,0.933333,1.4,8,16.0,0.986957,2.0,7,3.0,45.409524,57.6,18,54,22.0
592097,0.029235,0.047,10,44,0.2375,0.3,0,3.0,0.104167,0.2,9,0.0,9.975,21.3,23,20,16.75
592525,0.032,0.035,8,32,0.158333,0.2,0,2.0,0.0666669999999999,0.4,6,0.0,4.341667,28.9,6,26,15.0
278306,0.036824,0.042,9,39,0.1125,0.2,21,2.0,0.0,0.0,0,0.0,1.226087,5.9,22,5,11.5
27054,0.016588,0.032,9,30,0.491667,0.6,1,7.0,3.26087,6.0,5,9.0,11.173913,25.0,23,24,17.5
3229,0.016412,0.04,9,37,0.454167,1.3,10,15.0,2.565217,7.0,5,10.0,58.73913,123.0,10,105,41.75
500713,0.010765,0.025,8,23,0.558333,0.8,0,9.0,0.120833,0.2,0,0.0,20.35,30.6,17,28,15.0
120550,0.038588,0.046,9,43,0.0,0.0,0,0.0,7.086957000000001,10.0,9,14.0,1.173913,4.0,2,4,15.25
225864,0.033294,0.038,10,35,0.345833,0.4,0,5.0,2.26087,3.0,0,4.0,3.666667,12.0,6,11,13.75
531730,0.042235,0.047,9,44,0.1,0.1,0,1.0,0.141667,0.2,5,0.0,1.304167,3.7,5,3,12.0
167669,0.032353,0.038,12,35,0.308333,0.4,14,5.0,1.0,1.0,0,1.0,15.826087,24.0,14,23,16.0
278354,0.027824,0.037,10,34,0.0,0.0,0,0.0,0.047826,0.6,7,0.0,4.0833330000000005,14.8,5,13,11.75
376594,0.029412,0.046,13,43,0.6625,1.1,4,13.0,0.652174,2.1,10,3.0,23.104348,47.3,2,44,25.75
196477,0.015824,0.034,10,31,0.420833,0.8,8,9.0,0.0,0.0,0,0.0,34.956522,51.0,8,48,22.0
407074,0.025235,0.043,10,40,0.233333,0.4,9,5.0,0.208696,4.0,21,6.0,19.981818,36.5,21,34,21.25
342705,0.034941,0.041,12,38,0.3,0.4,7,5.0,0.022727,0.3,8,0.0,5.863636,16.4,7,15,14.5
143398,0.016,0.016,7,15,0.416667,0.6,1,7.0,1.6521740000000005,5.0,14,7.0,34.304348,54.0,21,51,20.0
27055,0.007706,0.016,9,15,1.083333,1.7,8,19.0,4.304348,8.0,5,11.0,23.434783,33.0,17,31,19.0
469444,0.009176,0.018,10,17,0.7125,0.9,23,10.0,0.3,0.5,5,0.0,24.345833,31.6,20,29,14.0
341846,0.015333,0.039,12,36,0.516667,0.8,9,9.0,0.93913,1.9,4,1.0,30.64,62.3,10,60,26.5
470557,0.043294,0.061,12,71,0.4375,0.6,6,7.0,1.283333,5.6,22,7.0,17.95,64.4,23,62,36.75
438434,0.008294,0.018,9,17,0.679167,1.1,23,13.0,0.225,0.6,20,0.0,32.491304,48.9,18,45,18.75
530808,0.03,0.038,7,35,0.110526,0.2,22,2.0,0.095833,0.2,14,0.0,5.1458330000000005,9.9,23,8,11.25
120411,0.056214,0.063,10,77,0.276471,0.5,5,6.0,4.65,6.0,0,9.0,15.25,41.0,8,39,32.75
438470,0.024412,0.048,11,44,0.6625,1.1,0,13.0,0.216667,0.6,1,0.0,34.5625,50.2,21,47,26.0
310059,0.036059,0.043,13,40,1.379167,1.5,2,17.0,0.117391,1.4,11,1.0,11.426087,25.7,3,24,20.5
531729,0.046529,0.05,7,46,0.1,0.1,0,1.0,0.145833,0.2,7,0.0,1.6583330000000005,3.7,23,3,12.5
562473,0.033471,0.05,9,46,0.425,0.6,5,7.0,0.326087,0.7,11,0.0,20.504167,38.6,8,36,22.25
143517,0.033412,0.04,11,37,0.0,0.0,0,0.0,0.347826,2.0,20,3.0,3.0,7.0,20,7,11.75
197359,0.035882,0.042,9,39,0.2,0.2,0,2.0,0.0,0.0,0,0.0,3.130435,12.0,23,11,13.0
531693,0.036941,0.053,12,49,0.295833,0.5,7,6.0,0.366667,1.3,23,1.0,12.525,40.8,23,38,23.5
408076,0.030824,0.047,11,44,0.433333,0.9,3,10.0,0.652174,1.8,12,1.0,21.617391,48.3,22,45,25.0
168606,0.0262,0.034,9,31,0.36,0.6,5,7.0,0.055556,1.0,11,1.0,15.277778,31.0,17,29,17.0
438740,0.041714,0.059,10,64,0.320833,0.4,4,5.0,0.53913,1.5,6,1.0,14.171429000000002,22.7,2,21,22.75
341766,0.035706,0.046,10,43,0.1,0.1,0,1.0,-0.171429,-0.1,13,0.0,9.477273,11.9,23,10,13.5
225172,0.016294,0.02,14,19,0.420833,0.6,11,7.0,0.217391,2.0,8,3.0,28.133333,41.0,8,39,17.0
26913,0.024706,0.041,10,38,0.595833,0.8,9,9.0,2.347826,4.0,5,6.0,27.26087,60.0,9,57,27.5
591981,0.015857,0.03,10,28,0.655556,0.9,3,10.0,0.2625,0.9,11,0.0,19.933333,28.4,12,26,16.0
470739,0.045176,0.048,13,44,0.120833,0.2,7,2.0,0.591667,1.2,8,1.0,5.754167,18.0,7,17,16.0
252315,0.030412,0.042,11,39,0.408333,0.5,10,6.0,0.104545,0.8,8,0.0,18.227273,29.1,8,27,18.0
252458,0.029706,0.035,7,32,0.204167,0.3,0,3.0,0.0,0.0,0,0.0,6.036364,11.0,23,10,11.25
96879,0.013,0.027,10,25,1.4125,2.1,11,24.0,2.136364,4.0,3,6.0,60.956522,107.0,11,102,39.25
309308,0.004941,0.013,9,12,1.025,1.5,23,17.0,1.0086959999999998,2.0,21,3.0,32.882609,44.4,18,42,18.5
74768,0.033438,0.055,12,51,0.970833,1.3,7,15.0,2.304348,4.0,5,6.0,44.608696,70.0,11,68,35.0
531884,0.045824,0.053,12,49,0.145833,0.2,6,2.0,0.195833,0.4,8,0.0,5.7375,14.2,8,13,16.0
531237,0.012176,0.027,7,25,0.2,0.4,23,5.0,0.3625,0.5,0,0.0,11.883333,26.1,22,25,13.75
469983,0.021824,0.047,10,44,0.470833,0.9,23,10.0,-0.420833,-0.1,22,0.0,22.966667,46.2,19,43,24.25
310003,0.053471,0.057,13,58,0.166667,0.2,0,2.0,0.043478,0.8,7,0.0,3.834783,17.6,7,16,19.0
26879,0.034118,0.045,9,42,0.279167,0.3,0,3.0,0.7391300000000001,1.0,5,1.0,11.565217,18.0,23,17,15.75
375942,0.019643,0.022,13,20,0.647619,1.3,0,15.0,0.347826,3.9,15,4.0,21.080952,32.7,8,30,17.25
470744,0.028824,0.038,9,35,0.129167,0.3,8,3.0,0.6,2.7,8,3.0,5.095833,26.9,7,25,16.5
407206,0.030353,0.042,12,39,0.37,0.4,0,5.0,-0.072727,0.0,14,0.0,12.566667,25.8,6,24,17.0
562326,0.031294,0.04,10,37,0.2875,0.4,2,5.0,0.116667,0.5,12,0.0,15.404167,32.7,2,30,18.0
119863,0.024353,0.03,13,28,0.3125,0.4,3,5.0,0.565217,2.0,6,3.0,16.608696,28.0,0,26,15.5
26774,0.013059,0.027,10,25,0.729167,1.6,7,18.0,0.782609,4.0,5,6.0,43.956522,65.0,0,63,28.0
592085,0.023176,0.04,11,37,0.283333,0.4,22,5.0,0.104167,0.4,14,0.0,12.891667,30.9,23,28,17.5
469960,0.021706,0.046,9,43,0.304167,0.8,23,9.0,-0.291667,0.0,21,0.0,22.2875,54.4,19,51,25.75
253323,0.041,0.048,11,44,0.295833,0.3,0,3.0,0.030435,0.3,5,0.0,4.947826,11.6,0,10,14.25
341576,0.033765,0.041,10,38,0.233333,0.3,9,3.0,0.118182,0.6,12,0.0,15.027273,28.6,9,26,16.75
531219,0.005667,0.013,23,12,0.525,0.6,0,7.0,0.2875,0.4,15,0.0,22.926667,33.2,19,31,12.5
26129,0.022059,0.042,10,39,0.870833,1.3,10,15.0,1.727273,3.0,7,4.0,40.818182,52.0,10,49,26.75
375314,0.012857,0.025,9,23,0.883333,1.5,1,17.0,0.836364,3.0,21,4.0,38.542857,56.6,19,53,24.25
309996,0.037083,0.049,12,45,0.164286,0.2,0,2.0,0.029412,0.5,7,0.0,1.447059,6.9,5,6,13.25
142665,0.0118819999999999,0.028,7,26,0.420833,0.9,3,10.0,0.434783,1.0,0,1.0,20.695652,37.0,23,35,18.0
470609,0.025647,0.036,9,33,0.0541669999999999,0.2,8,2.0,0.583333,1.1,8,1.0,5.5875,16.1,5,15,12.75
277548,0.021647,0.032,11,30,0.241667,0.3,1,3.0,0.068182,0.2,0,0.0,17.540909,33.4,1,31,16.0
341984,0.009,0.015,9,14,0.758333,1.1,23,13.0,0.795652,1.9,23,1.0,33.080952,40.3,19,38,16.5
592039,0.027059,0.047,11,44,0.645833,0.9,7,10.0,0.35,0.7,7,0.0,27.345833,47.1,21,44,24.5
225162,0.029,0.042,9,39,0.65,0.7,0,8.0,1.608696,4.0,7,6.0,26.333333000000003,36.0,7,34,21.75
562144,0.011765,0.026,11,24,0.595833,0.9,2,10.0,0.541667,0.7,8,0.0,24.15,34.7,20,32,16.5
407914,0.045412,0.05,11,46,0.2,0.2,0,2.0,0.204545,0.3,11,0.0,2.4,10.8,7,9,14.25
168496,0.039765,0.056,10,54,0.1375,0.2,8,2.0,1.043478,2.0,14,3.0,2.652174,7.0,8,7,16.5
309969,0.044118,0.058,10,61,0.354167,0.6,0,7.0,0.047826,0.3,20,0.0,11.878261,34.6,0,32,25.0
143423,0.040353,0.047,9,44,0.0,0.0,0,0.0,1.0,1.0,0,1.0,5.130434999999999,17.0,7,16,15.25
592413,0.024,0.034,9,31,0.2375,0.3,7,3.0,0.520833,0.9,4,0.0,9.579167,19.7,4,18,13.0
376310,0.025765,0.037,9,34,0.429167,0.6,5,7.0,0.013043,0.2,11,0.0,11.23913,30.2,0,28,17.25
142773,0.036471,0.05,11,46,0.479167,0.8,11,9.0,0.086957,1.0,9,1.0,28.304348,52.0,9,49,26.25
3082,0.017471,0.033,10,31,0.85,1.1,6,13.0,0.347826,3.0,5,4.0,35.826087,48.0,21,45,23.25
469532,0.022941,0.028,17,26,0.270833,0.3,6,3.0,0.245833,0.5,3,0.0,19.05,33.1,16,31,15.0
252410,0.006059,0.018,9,17,0.945833,1.3,22,15.0,0.734783,1.9,7,1.0,35.117391,46.9,17,43,19.0
142809,0.028706,0.056,10,54,0.470833,0.8,9,9.0,3.391304,7.0,20,10.0,41.043478,76.0,9,74,36.75
142992,0.003,0.008,9,7,0.95,1.3,2,15.0,2.391304,3.0,1,4.0,33.826087,39.0,9,37,15.75
407286,0.034882,0.065,10,84,0.529167,0.8,10,9.0,0.0,0.2,8,0.0,23.004545,45.4,8,42,33.75
469529,0.034588,0.041,11,38,0.433333,0.6,4,7.0,0.220833,0.5,3,0.0,10.983333,36.3,0,34,19.75
120548,0.039529,0.044,8,41,0.0,0.0,0,0.0,6.826086999999999,8.0,10,11.0,2.26087,8.0,8,8,15.0
341995,0.018786,0.03,9,28,0.571429,0.9,23,10.0,0.354167,1.2,18,1.0,19.528571,32.1,20,30,17.25
50114,0.032941,0.053,9,49,0.366667,0.6,23,7.0,2.565217,4.0,9,6.0,26.826087,40.0,5,38,25.0
74707,0.005882,0.013,9,12,1.866667,2.4,23,27.0,3.782609,10.0,8,14.0,53.0,80.0,12,79,33.0
