Rownum,Predicteddate
3900,20130565.832814977
3901,20100919.351879023
3902,20152318.10161046
3903,20119015.093438666
3904,20163816.482281983
3905,20147953.226754364
3906,20113558.816350017
3907,20024717.072880648
3908,20121248.579267822
3909,20158105.399289742
3910,20171584.26765445
3911,20158733.228690613
3912,20196252.7306195
3913,20120027.05336114
3914,20133918.27503093
3915,20121029.868247468
3916,20171988.39766995
3917,20177022.989279043
3918,20111975.279280305
3919,20136933.18362302
3920,20191221.1028589
3921,20172229.811414838
3922,20166241.560020946
3923,20158148.66166093
3924,20115226.243390746
3925,20154062.16547229
3926,20146348.796339802
3927,20123979.270863336
3928,20152665.13676972
3929,20128179.61400223
3930,20150248.156732976
3931,20119811.658626087
3932,20144037.263484593
3933,20131869.958773125
3934,20140511.81199927
3935,20096969.5860232
3936,20096035.161675382
3937,20093401.809706572
3938,20152773.87762324
3939,20168015.859362617
3940,20170252.05715844
3941,20151098.722211923
3942,20166196.661935776
3943,20144842.875585634
3944,20107693.089654285
3945,20147878.21725579
3946,20169351.696246594
3947,20099855.024979025
3948,20129785.64979264
3949,20130596.635985903
3950,20139340.78639922
3951,20046369.466005087
3952,20155899.072621185
3953,20058236.25640454
3954,20034169.868512187
3955,20153243.666512102
3956,20113891.197547615
3957,20063151.790094364
3958,20139983.706914514
3959,20136516.72077119
3960,20104134.84323497
3961,20086807.762299806
3962,20066556.21865792
3963,20141982.063110854
3964,20130764.33758319
3965,20114954.740818888
3966,20123508.58784817
3967,20051076.76133878
3968,20141362.860036995
3969,20166773.525637064
3970,20172246.824671865
3971,20179910.34264173
3972,20134549.682435013
3973,20060662.383907177
3974,20165718.304493934
3975,20140345.601856746
3976,20044992.160526942
3977,20063495.414228484
3978,20151103.90169683
3979,20041868.769655935
3980,20155581.835495297
3981,20050621.33514875
3982,20189273.453662574
3983,19996301.690075334
3984,19978726.146347612
3985,20101317.34327127
3986,20181434.885731723
3987,20166894.114882246
3988,20159914.545572013
3989,20055385.16621968
3990,20203684.23225363
3991,20069723.00973301
3992,20044854.45133275
3993,20125441.01566775
3994,20172397.52698571
3995,20089139.754564073
3996,20161246.930547416
3997,20145687.12736974
3998,20033769.630642936
3999,20176620.045721512
4000,20131214.24552867
4001,20032722.127899084
4002,20127516.086348634
4003,20140038.430831306
4004,20179499.597881597
4005,20152259.31884581
4006,20123086.89076015
4007,20158227.64087883
4008,20119123.914017014
4009,20116318.31256178
4010,20117096.08045296
4011,20110397.878173787
4012,20129356.917746425
4013,20056729.300233018
4014,20163366.281473577
4015,20109672.5952323
4016,20146290.527332094
4017,20181141.821950007
4018,20149731.278663073
4019,20137696.028497744
4020,20203639.922714297
4021,20134836.80259539
4022,20174002.902430918
4023,20142750.55016077
4024,19987242.430981062
4025,20130159.77739097
4026,20135447.73579094
4027,20139384.627979055
4028,20135910.17671663
4029,20024885.933859255
4030,20112546.321093477
4031,20180715.502640434
4032,20111662.09539327
4033,20082715.66960785
4034,20124886.81010953
4035,20145301.77289626
4036,20141020.15729174
4037,20140978.493660036
4038,20175863.091875244
4039,20155245.71036969
4040,20178673.74462533
4041,20172666.23276003
4042,20145470.72825801
4043,20173306.5741362
4044,20149136.586532578
4045,20196118.4792579
4046,20171396.893304724
4047,20095329.189840116
4048,20116487.27958926
4049,20123916.09585134
4050,20143596.00615173
4051,20121981.273316972
4052,19963893.43536135
4053,20120313.21778541
4054,20179821.97810145
4055,20032861.474414617
4056,20131310.421334174
4057,20161250.02459058
4058,20148489.038582664
4059,20125442.5498459
4060,20108701.96545162
4061,20090625.359273206
4062,20165314.552678235
4063,20107323.13984128
4064,20154507.92676452
4065,20156061.689685255
4066,20160062.83947175
4067,20156006.32777363
4068,20171504.099580802
4069,20109210.936325856
4070,20161692.993535034
4071,20155098.56519312
4072,20144615.82218681
4073,20147115.42410445
4074,20155328.172273334
4075,20052785.551673662
4076,20143132.33500768
4077,20164495.062202692
4078,20141944.44980217
4079,20130021.165480196
4080,20151426.08950371
4081,20122851.07310148
4082,20165220.147002634
4083,20099247.564583693
4084,20087613.178221725
4085,20163880.440153617
4086,20051889.97880666
4087,20175535.816645734
4088,20160686.521680627
4089,20176985.609404292
4090,20169196.63999554
4091,20121334.471617468
4092,20174810.813072223
4093,20150467.424892385
4094,20133614.240645092
4095,20161617.140160836
4096,20102070.758577928
4097,20087707.600265913
4098,20110500.67489996
4099,20159285.239785668
4100,20137643.25615131
4101,20104934.588086274
4102,20018568.1927926
4103,20007120.795693718
4104,20088890.638555955
4105,20154478.939276557
4106,20133840.96656815
4107,20165472.17343372
4108,20187170.162472818
4109,20140970.685845327
4110,20123970.843079086
4111,20154822.247420065
4112,20161144.485466335
4113,20156064.529164266
4114,20134455.516323358
4115,20033211.727651026
4116,20140292.54043577
4117,20087788.035214085
4118,20169648.058359608
4119,20139916.563762046
4120,20103157.09601228
4121,20119913.8542501
4122,20069024.545951508
4123,20103448.325973995
4124,20026362.370247543
4125,20155587.298577376
4126,20060412.36709888
4127,20161801.389367443
4128,20137829.28625906
4129,20107760.914264355
4130,20139267.28245815
4131,20146251.584760275
4132,20153000.83417874
4133,20140755.89796805
4134,20122143.384547785
4135,20153702.707438197
4136,20114500.226026166
4137,20145586.050934907
4138,20128120.329908088
4139,20101912.515921503
4140,20174268.93264766
4141,20140378.51785151
4142,20024197.10373628
4143,20134608.747180346
4144,20137281.496067695
4145,20008618.239673357
4146,20183494.960968826
4147,20124823.860002365
4148,20149237.483974382
4149,20137824.26650454
4150,20191614.941769905
4151,20151118.25112874
4152,20017821.810194783
4153,20065342.96758192
4154,20148250.278897457
4155,20148977.200903058
4156,19984368.86933772
4157,20133035.093043473
4158,20127660.176469572
4159,20156813.434696957
4160,20175359.52816228
4161,20151650.335433036
4162,20172517.877066385
4163,20148430.08037821
4164,20131552.17288447
4165,20115417.313460823
4166,20161283.194974177
4167,20073799.889479563
4168,20148089.009315856
4169,20179045.659428395
4170,20101160.18353385
4171,20151896.6512457
4172,20088767.775087144
4173,20072118.015552625
4174,20078546.77924413
4175,19995232.000345204
4176,20145091.11003815
4177,20088406.16284626
4178,20149879.190586522
4179,20123404.25316913
4180,20160708.898040213
4181,19991180.8127519
4182,20148232.740096636
4183,20178430.275154095
4184,20115756.960084993
4185,20169686.299491882
4186,20167008.975741033
4187,20166933.540330537
4188,20166419.290759463
4189,20133282.648618907
4190,20050584.333859134
4191,20113914.643100515
4192,20178057.452950664
4193,20158090.469650637
4194,20143523.090876255
4195,20153211.63272348
4196,20116642.477320552
4197,20139629.65469775
4198,20164641.41363505
4199,20161947.66608927
4200,20095044.261039965
4201,20115065.248287264
4202,20175813.584118016
4203,20169018.36770986
4204,20157787.644949734
4205,20150887.454951614
4206,20151540.223880097
4207,20033150.231259555
4208,20156971.57247934
4209,20071580.698086258
4210,20130469.105038106
4211,20144850.1605543
4212,20103481.64067363
4213,20151897.656579673
4214,20055220.837906692
4215,20098366.143649887
4216,20157853.674854156
4217,20067873.235836573
4218,20152388.92269783
4219,20162202.84119188
4220,20140482.62139558
4221,20183476.792020228
4222,20179063.44165707
4223,20111223.74821527
4224,20127804.023892947
4225,20075491.861877434
4226,20163843.93331561
4227,20162943.186815955
4228,20157903.35599246
4229,20114480.629594672
4230,20057290.556826126
4231,20140362.940237053
4232,20131351.55085805
4233,20133761.947150305
4234,20195023.835111413
4235,20120975.210356887
4236,20115320.215230417
4237,20047184.9360783
4238,20159188.612798676
4239,20035261.49070846
4240,20145868.061557136
4241,20162416.995174408
4242,20162416.34142748
4243,20169609.938791957
4244,20129272.33376843
4245,19996369.257464506
4246,20163843.61740452
4247,20181668.404033706
4248,20181956.454612665
4249,20047369.254989818
4250,20122018.37141497
4251,20139992.390613683
4252,19986959.75744269
4253,20157714.34772526
4254,20148013.969914094
4255,20191620.46329937
4256,20169427.214926146
4257,20044318.663945276
4258,20144971.197373837
4259,20140941.311067063
4260,20172082.289845195
4261,20075323.492745664
4262,20105128.68784553
4263,20153044.753954455
4264,20113566.759834316
4265,20139886.58710314
4266,20168532.946348276
4267,20147496.07974738
4268,20165376.125875317
4269,20046644.27237995
4270,20131912.491941277
4271,20092441.438456617
4272,20134826.36763753
4273,20090226.792070106
4274,20081198.975217193
4275,20134614.057392262
4276,20187332.156637624
4277,20165083.5015358
4278,20143735.847009897
4279,20163952.16565012
4280,20070805.361786276
4281,20102659.42630084
4282,20093009.323740337
4283,20146431.962027445
4284,20064325.72496023
4285,20167561.802479193
4286,20077348.097149793
4287,20141673.928320568
4288,20176679.915140696
4289,20158789.727111816
4290,20004627.829044893
4291,20121972.178970907
4292,20164041.132964153
4293,20058483.799693305
4294,20123942.077006157
4295,20181473.020303417
4296,20140787.93282563
4297,20168720.023930747
4298,20037166.360872015
4299,20147952.779159762
4300,20053230.856667586
4301,20107199.365077052
4302,20151568.16766909
4303,20151609.733355075
4304,20004800.175038032
4305,20087058.32893482
4306,20120906.214001674
4307,20141283.34092023
4308,20050642.838795323
4309,20044182.74223859
4310,20147458.566550426
4311,20165212.264747515
4312,20098789.42597677
4313,20070170.014567617
4314,20136409.703055475
4315,20024977.037416898
4316,20103593.590125296
4317,20173141.25932198
4318,20162759.619048387
4319,20170649.47363031
4320,20175248.74703837
4321,20100438.11397901
4322,20040533.098749753
4323,20038812.46237589
4324,20146839.17974462
4325,20033267.273041636
4326,20116958.138382662
4327,20114535.70144017
4328,20078272.247804668
4329,20160711.787699223
4330,20131232.62382439
4331,20134501.88058213
4332,20152677.541674558
4333,20121796.61511884
4334,20114769.137441974
4335,20088650.093810145
4336,20064431.595980067
4337,20111092.691595253
4338,20133826.139928825
4339,20025264.900568392
4340,20133804.72663543
4341,20145902.86035315
4342,20189977.087642286
4343,20119943.66781041
4344,20140821.077065088
4345,20175070.52805731
4346,20069055.361130297
4347,20055385.604160838
4348,20165980.29807288
4349,20183606.894364845
4350,20147400.42230063
4351,20075436.574075967
4352,20149516.295752287
4353,20104569.658641588
4354,20141452.958604686
4355,20133527.440871507
4356,20122612.19649079
4357,20140014.90651523
4358,20183987.860391326
4359,20165730.70188855
4360,20085996.780332744
4361,20148591.29204484
4362,20023133.83384294
4363,20160506.043263916
4364,20110213.135711655
4365,20047424.208891906
4366,20162944.3461907
4367,20179874.25371295
4368,20073571.47649103
4369,20143726.323034707
4370,20028287.273325473
4371,20162295.17115332
4372,20161952.998421013
4373,20106301.19144785
4374,20101216.923856966
4375,20148784.344626177
4376,20174096.78781094
4377,20065753.36998396
4378,20155667.951601747
4379,20156591.735517554
4380,20162651.02603342
4381,19987278.22216961
4382,20182667.82162751
4383,20180160.287080646
4384,20026358.379083075
4385,20186503.489580017
4386,20155495.772003796
4387,20109733.61007002
4388,20179722.31010273
4389,20123950.66916937
4390,20070476.715995826
4391,20133119.728338435
4392,20181325.978446506
4393,20152998.30962405
4394,20079375.21337092
4395,20158698.116142415
4396,20153761.44701399
4397,20022185.62737655
4398,20144101.839643385
4399,20159613.069173355
4400,20138763.62527092
4401,20087350.40742312
4402,20046369.248980105
4403,20181100.5562081
4404,20082813.374454074
4405,20159427.16916857
4406,20143168.631967995
4407,20126852.110289842
4408,20145922.653434552
4409,20149615.81286641
4410,20152602.12615496
4411,20154413.267214935
4412,20170033.842950877
4413,20160795.642017428
4414,20153666.341579236
4415,20095118.034367867
4416,20119734.18300759
4417,20166813.91932614
4418,20168989.28872304
4419,20161388.467600178
4420,20134991.70780034
4421,20161574.426017705
4422,20124629.907988172
4423,20131625.031311963
4424,20064537.589282844
4425,20003648.038192067
4426,20141203.59521251
4427,20063445.20087477
4428,20176570.416216567
4429,20082434.948503166
4430,20172381.56693465
4431,20117365.353636086
4432,20157165.22083144
4433,20115413.87778667
4434,20081011.752613224
4435,20008502.64184555
4436,20108619.140222825
4437,20132035.921184175
4438,20182729.60490538
4439,20182739.109900318
4440,20169230.600279972
4441,20183531.14612568
4442,20156871.742127333
4443,20152868.586548403
4444,20064109.561666258
4445,20098676.118463155
4446,20127112.596240308
4447,20115165.01672272
4448,20110133.429385092
4449,20122710.102430124
4450,20169333.578229774
4451,20133866.01675041
4452,20069260.607766397
4453,20105835.739612106
4454,20151047.70447668
4455,20156497.230104968
4456,20115983.163602043
4457,20036395.43657332
4458,20048433.907492463
4459,20114348.017859146
4460,20010922.205011252
4461,20183144.077458084
4462,20158654.538845997
4463,20098936.85931134
4464,20052963.711037207
4465,20159154.698139936
4466,20144328.202965282
4467,20163072.06969657
4468,20125857.22980028
4469,20172098.375380654
4470,20180987.852464408
4471,20110875.914348993
4472,20063273.502178665
4473,20122542.944598578
4474,20144559.840870466
4475,20067208.245719448
4476,20122892.295985237
4477,20142425.594654955
4478,20156281.066334568
4479,20176711.154151835
4480,20059715.819418214
4481,20113319.779791567
4482,20145607.893377535
4483,20116907.595260072
4484,20017583.8706495
4485,20156853.593164045
4486,20142128.4492626
4487,20089770.273585264
4488,20182005.422327682
4489,20079488.55498534
4490,20138867.66584387
4491,20077386.415480737
4492,20157497.641511865
4493,20124886.124018416
4494,20053961.630565513
4495,20167601.071568634
4496,20143472.324726257
4497,20181690.77043433
4498,20146092.972409204
4499,20127288.456202712
4500,20039158.291702803
4501,20151998.601048958
4502,20125934.45233308
4503,20097149.539791573
4504,20136023.061155587
4505,20144302.66340046
4506,20146079.155965965
4507,20153337.556722376
4508,20138819.66786853
4509,20127151.94653868
4510,20128565.063343715
4511,20128012.812734563
4512,20135617.87403502
4513,20176655.809303313
4514,20154604.92581801
4515,20139997.467746902
4516,20162973.57685156
4517,20123751.906002764
4518,20099052.67869854
4519,20071812.93005826
4520,20171080.57341455
4521,20157672.12937331
4522,20145166.107969284
4523,20176547.137060896
4524,20167044.664371327
4525,20157540.9234509
4526,20042707.22766978
4527,20139822.007646825
4528,20112350.26703117
4529,20046869.099676218
4530,20165776.67865574
4531,20204560.907692544
4532,20068224.866517916
4533,20122229.089533236
4534,20054299.51363501
4535,20130721.8659031
4536,20096299.03060844
4537,20123297.955765933
4538,20163506.875950653
4539,20157350.074695557
4540,20183060.266932763
4541,20168569.612590585
4542,20094958.60275905
4543,20149651.174276378
4544,20129858.128671512
4545,20155104.6902283
4546,20118162.567432057
4547,20150136.70644751
4548,20087223.229921464
4549,20157153.168315895
4550,20151640.76635172
4551,20145970.287257295
4552,20145936.064257592
4553,19966820.69256384
4554,20142219.470335174
4555,20142604.16186835
4556,20083114.60930192
4557,20175949.831695836
4558,20165340.444109675
4559,20164087.451920174
4560,20124078.07325844
4561,20039614.345472783
4562,20162800.812732507
4563,20161023.43935569
4564,20168407.07687242
4565,20084296.46640596
4566,20090212.78172673
4567,20168566.277246576
4568,20116726.280817963
4569,20128414.438375674
4570,20174784.63559018
4571,20196641.13056067
4572,19985277.631725922
4573,20183861.519412745
4574,20090636.15624697
4575,20152383.295730338
4576,20161537.72044284
4577,20165249.36328413
4578,20135115.348790757
4579,20065058.79909598
4580,20015190.171225443
4581,20172284.928334717
4582,20152161.097921245
4583,20174755.70849207
4584,20162018.78038801
4585,20100659.65393579
4586,20155462.44956964
4587,19998014.37807789
4588,20127547.507238407
4589,20143251.20262579
4590,20033109.88743801
4591,20140823.62078343
4592,20165748.30295158
4593,20069160.645243064
4594,20124020.6368292
4595,20134245.369156156
4596,20126587.004352793
4597,20164949.27652559
4598,20119608.449163638
4599,20131623.58754502
4600,20023140.92321901
4601,20126392.39284872
4602,20168788.288380228
4603,20152105.58175902
4604,20058277.73051993
4605,20077500.581686694
4606,20145291.228266023
4607,20151376.264082316
4608,20092589.499373253
4609,20084424.21427333
4610,20145485.541177604
4611,20137944.84101783
4612,20173399.959448643
4613,20098876.34297904
4614,20171279.842259668
4615,20125878.743511867
4616,20162355.096048392
4617,20135113.748739257
4618,20139710.714113113
4619,20144340.20349413
4620,20142768.156158928
4621,20172693.999347463
4622,20140075.110899992
4623,20183994.506286066
4624,20127084.09157865
4625,20161678.653065443
4626,20136294.793382883
4627,20159400.36252616
4628,20135353.556040306
4629,20142770.588561393
4630,20067516.529132098
4631,20160536.227102842
4632,20124084.47482689
4633,20085351.159569062
4634,20065961.255373634
4635,20129364.943036325
4636,20128723.39488068
4637,20125857.57810443
4638,20141873.01742018
4639,20129723.690731242
4640,20147657.686623376
4641,20109260.358989295
4642,20126184.831143998
4643,20125459.908619117
4644,20171222.826106265
4645,20129259.097372014
4646,20141782.871196516
4647,20145305.98040683
4648,20158593.850681685
4649,20157623.530333336
4650,20061338.63500948
4651,20166121.793832444
4652,20185120.80962096
4653,20171599.597048238
4654,20130372.54623639
4655,20175663.191950932
4656,20064725.270453505
4657,20091894.38726291
4658,20066161.86463894
4659,20126378.736154173
4660,20147251.23875519
4661,20047246.893341754
4662,20124638.8701257
4663,20129620.83714137
4664,20146267.075873192
4665,20073039.92950502
4666,20119262.424201258
4667,20148146.201924898
4668,20168751.87618166
4669,20163675.22111504
4670,20148392.39239703
4671,20115483.32685587
4672,20155602.478124876
4673,20078645.475124784
4674,20145952.45296706
4675,20115070.684771437
4676,20161831.945224177
4677,20167171.097828154
4678,20153194.03530144
4679,20164655.99126899
4680,20133649.97370796
4681,20124757.14439654
4682,20143195.239945296
4683,19990911.26613389
4684,20141628.10852478
4685,20191326.694653336
4686,20180686.708334986
4687,20135461.234248817
4688,20122309.792003304
4689,20100862.68133038
4690,20099756.136006292
4691,20137955.979005136
4692,20145161.94190677
4693,20170522.943931486
4694,20146023.301708274
4695,20144178.136335988
4696,20198656.238454856
4697,20106861.05389926
4698,20148042.62227842
4699,20146392.435511142
4700,20136319.459138922
4701,20145069.090586446
4702,20126267.63080851
4703,20098252.976235926
4704,20174781.959639307
4705,20093460.26267044
4706,20100856.415311247
4707,20186715.53621216
4708,20140532.11793461
4709,20090945.602682445
4710,20159578.431701057
4711,20070286.703153808
4712,20072375.524065048
4713,20175242.783881377
4714,20145351.467894737
4715,20182292.730357148
4716,20168935.518651083
4717,20100773.03159957
4718,20112798.251041424
4719,20159762.292187743
4720,20009301.35399281
4721,20125782.33947357
4722,20053216.18204639
4723,20162742.543262824
4724,20178352.641000744
4725,20141109.37142372
4726,20165721.43358601
4727,20133439.238895584
4728,20141369.811520003
4729,20106108.376115184
4730,20201917.401937615
4731,20162825.202276625
4732,20098637.23971141
4733,20160712.411790065
4734,20092953.48808696
4735,20117391.57945502
4736,20110326.798626583
4737,20093494.73480361
4738,20106724.710109714
4739,20142407.732204333
4740,20140163.796160128
4741,20156826.54405444
4742,20129745.974792387
4743,20110316.56078276
4744,20155949.366234615
4745,20153796.895537093
4746,20083033.91326747
4747,20103054.104345743
4748,20185075.189803116
4749,20131309.407601938
4750,20122485.889684886
4751,20041948.513115734
4752,20138074.619438432
4753,20178620.467590854
4754,20098901.122313857
4755,20012030.68464718
4756,20131759.880813416
4757,20165148.036754712
4758,20025813.036258083
4759,20176839.687694788
4760,19992254.986664914
4761,20179317.632515494
4762,20119142.69681228
4763,20146100.020187274
4764,20127949.386546336
4765,20142334.982740715
4766,20149648.579020597
4767,20166377.828156658
4768,20050645.08418155
4769,20079510.35864826
4770,20137583.273717746
4771,20129186.496854298
4772,20096648.41429602
4773,20137934.06338097
4774,20077725.931247197
4775,20105039.423742525
4776,20142057.482456747
4777,20112495.657452993
4778,20071077.63625828
4779,20105345.111446224
4780,20085354.00286701
4781,20142598.929580066
4782,20044530.456820257
4783,20170281.291601356
4784,20193137.525690556
4785,20147201.42808208
4786,20045150.84522796
4787,20161541.64958263
4788,20054771.016158126
4789,20148679.55924356
4790,20055688.31354086
4791,20174241.183542717
4792,20147073.8137413
4793,20171505.609082863
4794,20001380.66622333
4795,20046313.989558097
4796,20173417.162655283
4797,20118486.419115953
4798,20019434.27426301
4799,20057579.120788656
4800,20165799.470560346
4801,20158202.179768182
4802,20158107.46063057
4803,20133734.218219317
4804,20047900.67533734
4805,20186115.165737353
4806,20113605.790806953
4807,20178133.512801863
4808,20191502.17283188
4809,20142660.7436366
4810,20110459.46245632
4811,20123431.955619283
4812,20150468.48753233
4813,20153154.578565583
4814,20067265.085118487
4815,20168685.881242014
4816,20102941.45663435
4817,20181231.89728327
4818,20161101.485159587
4819,20140138.04611465
4820,20106379.9253325
4821,20161613.463742595
4822,20077386.747961327
4823,20108243.58940151
4824,20170202.322044685
4825,20020821.523854166
4826,20107061.91789894
4827,20152143.108222526
4828,20050156.650196467
4829,20136178.785748098
4830,20148775.201993015
4831,20172021.745038427
4832,20017967.80982591
4833,20098667.393782508
4834,20101556.636899315
4835,20076138.255032126
4836,20119768.752278157
4837,20165007.556463912
4838,20107270.686486408
4839,20181567.872002546
4840,20125085.972432267
4841,20176429.249570154
4842,20125677.079073347
4843,20100876.594899796
4844,20068417.138543706
4845,20135085.898254618
4846,20051462.7942116
4847,20097349.545171656
4848,20054859.936324935
4849,20171566.60818648
4850,20178697.222028404
4851,20128024.016556516
4852,20147234.95468206
4853,20014984.46248438
4854,20118414.52089718
4855,20159627.016223244
4856,20174659.491020467
4857,20097828.927726958
4858,20059609.074532397
4859,20072340.613835607
4860,20080246.77408371
4861,20114599.28355821
4862,20131688.15329652
4863,20122030.41672536
4864,20121997.691624835
4865,19981136.221879695
4866,20174702.432292342
4867,20104162.561038055
4868,20169026.13175324
4869,20169746.20190725
4870,20057988.68600433
4871,20183626.07161536
4872,20159432.657598816
4873,20113079.347720195
4874,20123623.65550464
4875,20147713.70099527
4876,20072913.319655135
4877,20072387.807290472
4878,20100833.057710957
4879,20112343.060455497
4880,20164560.53583073
4881,20137433.435291488
4882,20180462.087839197
4883,20145231.746929977
4884,20104362.0742381
4885,20073707.653890237
4886,20100332.239176407
4887,20132261.040395755
4888,20088109.372815832
4889,20134828.539247174
4890,20147659.021965645
4891,20134153.594149843
4892,20182197.848808955
4893,20141631.33946891
4894,20164217.322314057
4895,20107034.530139837
4896,20083465.21518728
4897,20097563.495104227
4898,20110239.574111544
4899,20131519.690323263
4900,20098583.358320497
4901,20151579.597972427
4902,20182709.224789906
4903,20079097.15397229
4904,20148009.763152685
4905,20144022.512272596
4906,20111268.576853905
4907,20174042.534357008
4908,20190173.419086207
4909,20098347.1185148
4910,20116140.084603645
4911,20167171.009551503
4912,20168931.90184628
4913,20165871.70017537
4914,20144266.196986288
4915,20177185.48040416
4916,20126329.616897393
4917,20002437.571321253
4918,20175037.61370981
4919,20133999.168431375
4920,20145548.71979199
4921,20093714.169601325
4922,20111878.8786602
4923,20132635.613591846
4924,20042268.26661943
4925,20154480.402219713
4926,20134068.620903417
4927,20140716.332231596
4928,20163492.53440614
4929,20090556.842078015
4930,20122249.666133035
4931,20130609.18774003
4932,20147803.29355306
4933,20095179.600916233
4934,20086484.7495817
4935,20052593.55554735
4936,20139695.621567484
4937,20071458.74887035
4938,20177679.39260688
4939,20130910.19164735
4940,20048796.62724575
4941,20102645.121677745
4942,20142593.407029524
4943,20152507.939660303
4944,20170401.769654468
4945,20099756.551985808
4946,20165661.93839338
4947,20100373.081124548
4948,20085133.30535066
4949,20140674.43316373
4950,20103002.281721774
4951,20135173.608166765
4952,20147741.297753822
4953,20151445.52935311
4954,20107567.43179777
4955,20167500.623987086
4956,20147531.352059215
4957,20148469.750543144
4958,20057008.247296896
4959,20163760.6320632
4960,20190088.37744476
4961,20170324.87100377
4962,20166001.674218167
4963,20149789.08788571
4964,20090862.201047547
4965,20165322.361931548
4966,20047092.523752667
4967,20157348.132636853
4968,20164659.587406814
4969,20179746.089919046
4970,20009661.00745364
4971,20123424.873397756
4972,20114238.664308324
4973,20103305.45772656
4974,20147748.96987444
4975,20124190.171268336
4976,20144313.087030165
4977,20098148.39291953
4978,20142586.078538805
4979,20151991.324655548
4980,20180352.094949327
4981,20144715.392968874
4982,20148466.16020219
4983,20140031.115033276
4984,20162672.091794267
4985,20115030.190777034
4986,20067582.219847128
4987,20070278.55693891
4988,20130531.89912481
4989,20154378.25666002
4990,20030042.99815688
4991,20165159.36584873
4992,20106213.26155018
4993,20068233.881350722
4994,20084248.603367373
4995,20115705.48864741
4996,20128531.932274647
4997,20107534.680992164
4998,20098741.978820935
4999,20105237.564473633
5000,20099446.79298203
5001,20127454.126822792
5002,20171454.018396053
5003,20110302.681885067
5004,20119342.25646625
5005,20135250.322700962
5006,20193852.0339828
5007,20133743.496106
5008,20180089.278311685
5009,20141948.582063105
5010,20174433.679411482
5011,20069530.91967815
5012,20173839.219197955
5013,20164606.126438674
5014,20028361.81494697
5015,20101365.923047014
5016,20175755.961582657
5017,20136188.932257786
5018,20116985.80580457
5019,20185334.16763755
5020,20154857.947074153
5021,20108143.039240647
5022,20104161.09814186
5023,20160311.78564246
5024,20121977.59699793
5025,20034864.19927498
5026,20110585.20257317
5027,20084835.95332208
5028,20165663.517406352
5029,20104028.833669234
5030,20175379.136486877
5031,20154328.174002726
5032,20112950.5712453
5033,20157130.790375207
5034,20156823.24455301
5035,20127790.59879904
5036,20115966.119487848
5037,20065253.465271678
5038,20174665.23667394
5039,20087670.186240856
5040,20123707.369666267
5041,20165107.619276356
5042,20080002.46484664
5043,20085935.56183544
5044,20166129.320293073
5045,20113235.540505096
5046,20165449.808747347
5047,20120517.896320246
5048,20129397.481277343
5049,20148174.33180637
5050,20007648.694426876
5051,20139677.024412178
5052,20152561.243801735
5053,20139005.46733886
5054,20146640.160374656
5055,20133815.74406985
5056,20164478.83752747
5057,20150779.36838683
5058,20065213.316675894
5059,20138509.49332729
5060,20123684.528547402
5061,20110437.237985168
5062,20119986.1168874
5063,20145529.928667363
5064,20179691.356294222
5065,20140292.20930117
5066,20169049.54876095
5067,20134409.093609966
5068,20122465.431093987
5069,20148959.81189324
5070,20037723.90327632
5071,20074712.244490247
5072,20051346.002915703
5073,20150890.97595208
5074,20128974.06881321
5075,20184649.316265628
5076,20114613.964237437
5077,20063627.3022054
5078,20075750.14481077
5079,20129664.595142767
5080,20081786.543659687
5081,20045875.694434043
5082,20155229.250836786
5083,20179806.302115384
5084,20163398.244822197
5085,20082362.54975461
5086,20131426.507165983
5087,20144217.94269295
5088,20121972.722991966
5089,20148833.5091676
5090,20130728.710370257
5091,20120455.236342438
5092,20086508.627828915
5093,20127450.425307423
5094,20168258.7700513
5095,20063291.045805223
5096,20107156.132853344
5097,20129957.235105623
5098,20157636.370274916
5099,20151196.749676544
5100,20100111.95914543
5101,20015857.136554386
5102,20034429.143545948
5103,20166405.760275055
5104,20149971.57172879
5105,20149540.829221487
5106,20140600.181192342
5107,20182953.412702523
5108,20075039.03850923
5109,20137792.94717583
5110,20191341.382050835
5111,20124865.185860176
5112,20061681.487608634
5113,20146614.065310743
5114,19989864.85871672
5115,20098454.03149825
5116,20191403.972246073
5117,20183637.054035142
5118,20099461.060958132
5119,20090418.95006883
5120,20085975.92790936
5121,20144034.577108838
5122,20121884.218831487
5123,20093113.78859552
5124,19982993.544559706
5125,20154577.72580938
5126,20059032.6214748
5127,20049345.607111085
5128,20154818.54942623
5129,20179014.013661124
5130,20129292.133723974
5131,20148295.269631784
5132,20098211.76676773
5133,20146977.6954145
5134,20130165.11491676
5135,20078470.75007907
5136,20078685.039889798
5137,20167846.89408722
5138,20176743.266942687
5139,20192655.833934974
5140,20173680.660660405
5141,20063969.6200958
5142,20040130.555799924
5143,20137831.27295204
5144,20179593.32728991
5145,20116193.2958672
5146,20147244.265072066
5147,20002025.29536422
5148,20181843.84255347
5149,20071106.285736874
5150,20132343.189344957
5151,20168231.8768483
5152,20161078.308142625
5153,20098471.940686367
5154,20122894.35468772
5155,20055559.549363215
5156,20141481.895272583
5157,20046639.562592875
5158,20031049.185938317
5159,20163559.56977894
5160,20099672.85529497
5161,20141755.90722587
5162,20130862.549061786
5163,20156023.994277492
5164,20176229.916892648
5165,20174181.07774053
5166,20058725.59641126
5167,20179238.769641276
5168,20085634.106105708
5169,20161780.535371788
5170,20129040.5690468
